Date,Close,SMA_50
2022-11-25,16.250478744506836,13.794487133026124
2022-11-26,16.250478744506836,13.878266506195068
2022-11-27,16.250478744506836,13.962045879364014
2022-11-28,15.808008193969728,14.036975841522217
2022-11-29,15.620233535766602,14.116260585784913
2022-11-30,16.907014846801758,14.222958927154542
2022-12-01,17.118816375732422,14.335611267089844
2022-12-02,16.860057830810547,14.433899459838868
2022-12-03,16.860057830810547,14.546830043792724
2022-12-04,16.860057830810547,14.659760627746582
2022-12-05,16.59431266784668,14.767376308441163
2022-12-06,15.971901893615724,14.84933967590332
2022-12-07,16.10477638244629,14.932382411956787
2022-12-08,17.15278434753418,15.03470733642578
2022-12-09,16.984941482543945,15.130818805694581
2022-12-10,16.984941482543945,15.221496849060058
2022-12-11,16.984941482543945,15.312174892425537
2022-12-12,17.51844024658203,15.413522911071777
2022-12-13,18.054933547973636,15.522943935394288
2022-12-14,17.65730857849121,15.611188373565675
2022-12-15,16.93598747253418,15.692297630310058
2022-12-16,16.555349349975586,15.760200862884522
2022-12-17,16.555349349975586,15.814959831237793
2022-12-18,16.555349349975586,15.869718799591064
2022-12-19,16.238645553588867,15.918143692016601
2022-12-20,16.069808959960938,15.969923782348634
2022-12-21,16.485416412353516,16.0290970993042
2022-12-22,15.32451343536377,16.07152463912964
2022-12-23,15.191638946533203,16.10725955963135
2022-12-24,15.191638946533203,16.128312072753907
2022-12-25,15.191638946533203,16.149364585876466
2022-12-26,15.191638946533203,16.170417098999025
2022-12-27,14.107664108276367,16.166893634796143
2022-12-28,14.022744178771973,16.155658931732177
2022-12-29,14.58920669555664,16.172253704071046
2022-12-30,14.600196838378906,16.149635620117188
2022-12-31,14.600196838378906,16.11549144744873
2023-01-01,14.600196838378906,16.081347274780274
2023-01-02,14.600196838378906,16.047203102111816
2023-01-03,14.30147933959961,16.007723693847655
2023-01-04,14.73507022857666,15.969505023956298
2023-01-05,14.2515287399292,15.936717433929443
2023-01-06,14.844965934753418,15.920453014373779
2023-01-07,14.844965934753418,15.909542121887206
2023-01-08,14.844965934753418,15.898631229400635
2023-01-09,15.613241195678713,15.903085842132569
2023-01-10,15.893975257873535,15.914992923736571
2023-01-11,15.98588752746582,15.91433557510376
2023-01-12,16.495405197143555,15.914260120391846
2023-01-13,16.883039474487305,15.921937351226807
2023-01-14,16.883039474487305,15.934588565826417
2023-01-15,16.883039474487305,15.947239780426026
2023-01-16,16.883039474487305,15.959890995025635
2023-01-17,17.685285568237305,15.997436542510986
2023-01-18,17.3605899810791,16.032243671417238
2023-01-19,16.749164581298828,16.029086666107176
2023-01-20,17.82215118408203,16.043153362274168
2023-01-21,17.82215118408203,16.0623952293396
2023-01-22,17.82215118408203,16.08163709640503
2023-01-23,19.17487525939941,16.127933444976808
2023-01-24,19.246801376342773,16.18098321914673
2023-01-25,19.30475234985352,16.247640228271486
2023-01-26,19.78329467773437,16.321210594177245
2023-01-27,20.345762252807617,16.385070152282715
2023-01-28,20.345762252807617,16.452286567687988
2023-01-29,20.345762252807617,16.51950298309326
2023-01-30,19.143903732299805,16.562682228088377
2023-01-31,19.5185489654541,16.60268440246582
2023-02-01,20.923219680786133,16.66005012512207
2023-02-02,21.68849372863769,16.740673828125
2023-02-03,21.08007049560547,16.823555488586425
2023-02-04,21.08007049560547,16.914049911499024
2023-02-05,21.08007049560547,17.00454433441162
2023-02-06,21.0690860748291,17.09481906890869
2023-02-07,22.15205764770508,17.213087310791014
2023-02-08,22.18402671813965,17.33537166595459
2023-02-09,22.315902709960938,17.451981391906738
2023-02-10,21.24491500854492,17.57038942337036
2023-02-11,21.24491500854492,17.691454944610594
2023-02-12,21.24491500854492,17.81252046585083
2023-02-13,21.76741981506348,17.944036083221434
2023-02-14,22.949302673339844,18.099189357757567
2023-02-15,22.742504119873047,18.271886157989503
2023-02-16,21.98121833801269,18.431055641174318
2023-02-17,21.36780166625977,18.566627540588378
2023-02-18,21.36780166625977,18.701979637145996
2023-02-19,21.36780166625977,18.837331733703614
2023-02-20,21.36780166625977,18.972683830261232
2023-02-21,20.63549041748047,19.09338970184326
2023-02-22,20.734397888183597,19.222048072814943
2023-02-23,23.641645431518555,19.40017957687378
2023-02-24,23.26400756835937,19.58042915344238
2023-02-25,23.26400756835937,19.7488099861145
2023-02-26,23.26400756835937,19.917190818786622
2023-02-27,23.478803634643555,20.089867572784424
2023-02-28,23.19407081604004,20.24148416519165
2023-03-01,22.67656517028809,20.37713596343994
2023-03-02,23.29197883605957,20.523257789611815
2023-03-03,23.867435455322266,20.67069839477539
2023-03-04,23.867435455322266,20.81038631439209
2023-03-05,23.867435455322266,20.950074234008788
2023-03-06,23.531753540039062,21.083048515319824
2023-03-07,23.26995849609375,21.21078689575195
2023-03-08,24.16226577758789,21.340326499938964
2023-03-09,23.417844772338867,21.46147159576416
2023-03-10,22.947208404541016,21.585432472229005
2023-03-11,22.947208404541016,21.687933616638183
2023-03-12,22.947208404541016,21.790434761047365
2023-03-13,22.948204040527344,21.89295581817627
2023-03-14,24.04435539245605,21.990345420837404
2023-03-15,24.209228515625,22.089593963623045
2023-03-16,25.521211624145508,22.213923149108886
2023-03-17,25.70506858825684,22.332358627319337
2023-03-18,25.70506858825684,22.43954475402832
2023-03-19,25.70506858825684,22.546730880737304
2023-03-20,25.87993431091309,22.657414321899413
2023-03-21,26.17870330810547,22.798110313415528
2023-03-22,26.447492599487305,22.936689186096192
2023-03-23,27.16993522644043,23.06162349700928
2023-03-24,26.75825500488281,23.16301872253418
2023-03-25,26.75825500488281,23.276582412719726
2023-03-26,26.75825500488281,23.390146102905273
2023-03-27,26.510448455810547,23.498753662109376
2023-03-28,26.38953971862793,23.605162734985353
2023-03-29,26.96309280395508,23.70138343811035
2023-03-30,27.361785888671875,23.804938621520996
2023-03-31,27.75547981262207,23.91373016357422
2023-04-01,27.75547981262207,24.043941459655763
2023-04-02,27.75547981262207,24.174152755737303
2023-04-03,27.943336486816406,24.308121185302735
2023-04-04,27.43172836303711,24.421407356262208
2023-04-05,26.86017417907715,24.499624786376952
2023-04-06,27.01605224609375,24.585095748901367
2023-04-07,27.01605224609375,24.68579242706299
2023-04-08,27.01605224609375,24.798757438659667
2023-04-09,27.01605224609375,24.91172245025635
2023-04-10,27.557636260986328,25.03551914215088
2023-04-11,27.14794921875,25.151122093200684
2023-04-12,26.47447395324707,25.267901763916015
2023-04-13,26.442495346069336,25.38206371307373
2023-04-14,26.737266540527344,25.443976135253905
2023-04-15,26.737266540527344,25.513441314697264
2023-04-16,26.737266540527344,25.582906494140627
2023-04-17,26.9810791015625,25.657247924804686
2023-04-18,27.645566940307617,25.74058319091797
2023-04-19,27.909358978271484,25.834888954162597
2023-04-20,27.0830020904541,25.923017692565917
2023-04-21,27.09798812866211,25.99913787841797
2023-04-22,27.09798812866211,26.063748931884767
2023-04-23,27.09798812866211,26.128359985351562
2023-04-24,27.02104759216309,26.191432228088377
2023-04-25,26.220666885375977,26.245210494995117
2023-04-26,26.93511390686035,26.318513603210448
2023-04-27,27.204910278320312,26.3793664932251
2023-04-28,27.727500915527344,26.465559616088868
2023-04-29,27.727500915527344,26.561165466308594
2023-04-30,27.727500915527344,26.65677131652832
2023-05-01,28.88759994506836,26.775579147338867
2023-05-02,28.188146591186523,26.88037799835205
2023-05-03,27.78046226501465,26.95510013580322
2023-05-04,27.540645599365234,27.021728477478028
2023-05-05,28.657777786254883,27.084459800720214
2023-05-06,28.657777786254883,27.143513984680176
2023-05-07,28.657777786254883,27.202568168640138
2023-05-08,29.1284122467041,27.271035041809082
2023-05-09,28.548864364624023,27.3244136428833
2023-05-10,28.862621307373047,27.37809200286865
2023-05-11,28.555856704711918,27.420259284973145
2023-05-12,28.318044662475582,27.443221473693846
2023-05-13,28.318044662475582,27.474417266845702
2023-05-14,28.318044662475582,27.505613059997557
2023-05-15,28.930564880371094,27.549059257507324
2023-05-16,29.19036674499512,27.602657623291016
2023-05-17,30.154617309570312,27.677959175109862
2023-05-18,31.653453826904297,27.771766395568847
2023-05-19,31.239776611328125,27.84932621002197
2023-05-20,31.239776611328125,27.919012145996092
2023-05-21,31.239776611328125,27.988698081970213
2023-05-22,31.1518497467041,28.056625480651856
2023-05-23,30.66422271728516,28.11104320526123
2023-05-24,30.514339447021484,28.17269542694092
2023-05-25,37.9505729675293,28.39450340270996
2023-05-26,38.91582489013672,28.63249885559082
2023-05-27,38.91582489013672,28.87049430847168
2023-05-28,38.91582489013672,29.10848976135254
2023-05-29,38.91582489013672,29.346485214233397
2023-05-30,40.07991790771485,29.596930847167968
2023-05-31,37.8046875,29.810065612792968
2023-06-01,39.73918914794922,30.075359916687013
2023-06-02,39.296531677246094,30.332440643310548
2023-06-03,39.296531677246094,30.583625946044922
2023-06-04,39.296531677246094,30.834811248779296
2023-06-05,39.14065170288086,31.082878952026366
2023-06-06,38.62405776977539,31.315738525390625
2023-06-07,37.44983673095703,31.511823921203614
2023-06-08,38.48414611816406,31.723319664001465
2023-06-09,38.74396896362305,31.956539001464844
2023-06-10,38.74396896362305,32.18945861816406
2023-06-11,38.74396896362305,32.42237823486328
2023-06-12,39.45549774169922,32.66952842712402
2023-06-13,40.99446105957031,32.948996696472165
2023-06-14,42.96813583374024,33.28394607543945
2023-06-15,42.62437057495117,33.59773120880127
2023-06-16,42.66333770751953,33.906899757385254
2023-06-17,42.66333770751953,34.2056164932251
2023-06-18,42.66333770751953,34.50433322906494
2023-06-19,42.66333770751953,34.80304996490479
2023-06-20,43.778587341308594,35.10086971282959
2023-06-21,43.0161018371582,35.397428817749024
2023-06-22,42.9961166381836,35.7017419052124
2023-06-23,42.1806640625,35.994542274475094
2023-06-24,42.1806640625,36.265
2023-06-25,42.1806640625,36.5354577255249
2023-06-26,40.6047248840332,36.77439666748047
2023-06-27,41.84788131713867,37.02878604888916
2023-06-28,41.08939743041992,37.27959671020508
2023-06-29,40.79459381103516,37.51823616027832
2023-06-30,42.27359771728516,37.79259098052979
2023-07-01,42.27359771728516,38.071702041625976
2023-07-02,42.27359771728516,38.35081310272217
2023-07-03,42.384521484375,38.63214263916016
2023-07-04,42.384521484375,38.90122177124024
2023-07-05,42.28859329223633,39.16318630218506
2023-07-06,42.0747299194336,39.40158855438232
2023-07-07,42.47446060180664,39.61800868988037
2023-07-08,42.47446060180664,39.84270236968994
2023-07-09,42.47446060180664,40.067396049499514
2023-07-10,42.15167999267578,40.28563411712646
2023-07-11,42.37653350830078,40.5101277923584
2023-07-12,43.87252426147461,40.77429382324219
2023-07-13,45.94613265991211,41.0829296875
2023-07-14,45.4384765625,41.23268775939941
2023-07-15,45.4384765625,41.36314079284668
2023-07-16,45.4384765625,41.493593826293946
2023-07-17,46.429813385009766,41.643873596191405
2023-07-18,47.46210861206055,41.814799270629884
2023-07-19,47.04539489746094,41.954108810424806
2023-07-20,45.489444732666016,42.107803955078126
2023-07-21,44.27924728393555,42.198605117797854
2023-07-22,44.27924728393555,42.29825942993164
2023-07-23,44.27924728393555,42.39791374206543
2023-07-24,44.58204650878906,42.50362403869629
2023-07-25,45.64833068847656,42.6337776184082
2023-07-26,45.42148208618164,42.76972610473633
2023-07-27,45.86919021606445,42.93811317443848
2023-07-28,46.71860885620117,43.102802429199215
2023-07-29,46.71860885620117,43.26229522705078
2023-07-30,46.71860885620117,43.42178802490234
2023-07-31,46.697635650634766,43.58086135864258
2023-08-01,46.47578048706055,43.721267013549806
2023-08-02,44.2392807006836,43.78616340637207
2023-08-03,44.48511505126953,43.816502990722654
2023-08-04,44.65000534057617,43.857015686035155
2023-08-05,44.65000534057617,43.89674903869629
2023-08-06,44.65000534057617,43.93648239135742
2023-08-07,45.386512756347656,43.99094589233398
2023-08-08,44.634010314941406,44.03035934448242
2023-08-09,42.525428771972656,44.0052961730957
2023-08-10,42.35954284667969,43.99216499328613
2023-08-11,40.82756805419922,43.948794021606446
2023-08-12,40.82756805419922,43.921732101440426
2023-08-13,40.82756805419922,43.894670181274414
2023-08-14,43.7236213684082,43.92552932739258
2023-08-15,43.91049957275391,43.99164482116699
2023-08-16,43.45680618286133,44.02382331848145
2023-08-17,43.314903259277344,44.06833343505859
2023-08-18,43.26993179321289,44.11784019470215
2023-08-19,43.26993179321289,44.1377668762207
2023-08-20,43.26993179321289,44.15769355773926
2023-08-21,46.93546676635742,44.2509309387207
2023-08-22,45.63733673095703,44.315987243652344
2023-08-23,47.08437347412109,44.409984283447265
2023-08-24,47.1313362121582,44.5068391418457
2023-08-25,45.98711013793945,44.58508674621582
2023-08-26,45.98711013793945,44.65533973693848
2023-08-27,45.98711013793945,44.72559272766113
2023-08-28,46.80355453491211,44.81217460632324
2023-08-29,48.75124740600586,44.94416595458984
2023-08-30,49.230918884277344,45.081253662109376
2023-08-31,49.32186126708984,45.19024040222168
2023-09-01,48.47643661499024,45.240846481323246
2023-09-02,48.47643661499024,45.301605682373044
2023-09-03,48.47643661499024,45.36236488342285
2023-09-04,48.47643661499024,45.423124084472654
2023-09-05,48.515411376953125,45.464836044311525
2023-09-06,47.03328323364258,45.45625953674316
2023-09-07,46.21376419067383,45.439626922607424
2023-09-08,45.5451545715332,45.44074111938477
2023-09-09,45.5451545715332,45.46605926513672
2023-09-10,45.5451545715332,45.491377410888674
2023-09-11,45.1513900756836,45.50882026672363
2023-09-12,44.84356689453125,45.51405067443848
2023-09-13,45.45820617675781,45.5102481842041
2023-09-14,45.55415725708008,45.51290168762207
2023-09-15,43.874141693115234,45.47300071716309
2023-09-16,43.874141693115234,45.416111373901366
2023-09-17,43.874141693115234,45.35922203063965
2023-09-18,43.94009399414063,45.30365173339844
2023-09-19,43.49436569213867,45.23958633422851
2023-09-20,42.21411895751953,45.154353103637696
2023-09-21,40.99283981323242,45.08942428588867
2023-09-22,41.585487365722656,45.03143173217774
2023-09-23,41.585487365722656,44.970141372680665
2023-09-24,41.585487365722656,44.90885101318359
2023-09-25,42.19712829589844,44.859793472290036
2023-09-26,41.88631820678711,44.78978958129883
2023-09-27,42.44298553466797,44.74596908569336
2023-09-28,43.06361389160156,44.75673278808594
2023-09-29,43.47336959838867,44.779009323120114
2023-09-30,43.47336959838867,44.83192535400391
2023-10-01,43.47336959838867,44.88484138488769
2023-10-02,44.755615234375,44.96340232849121
2023-10-03,43.49136734008789,44.95875724792481
2023-10-04,44.01506423950195,44.960848541259764
2023-10-05,44.66168212890625,44.98494606018066
2023-10-06,45.73504257202149,45.033348846435544
2023-10-07,45.73504257202149,45.08265106201172
2023-10-08,45.73504257202149,45.13195327758789
2023-10-09,45.2463264465332,45.171481170654296
2023-10-10,45.77102279663086,45.14819229125977
2023-10-11,46.7784309387207,45.17101417541504
2023-10-12,46.9173469543457,45.16767364501953
2023-10-13,45.43421936035156,45.133731307983396
2023-10-14,45.43421936035156,45.12267349243164
2023-10-15,45.43421936035156,45.111615676879886
2023-10-16,46.067848205566406,45.11323043823242
2023-10-17,43.91211700439453,45.05540168762207
2023-10-18,42.171142578125,44.92379959106445
2023-10-19,42.076202392578125,44.780705261230466
2023-10-20,41.36262512207031,44.62152053833008
2023-10-21,41.36262512207031,44.47924430847168
2023-10-22,41.36262512207031,44.33696807861328
2023-10-23,42.94968795776367,44.22643310546875
2023-10-24,43.63727188110352,44.129649810791015
2023-10-25,41.754390716552734,43.994429397583005
2023-10-26,40.30224609375,43.859808654785155
2023-10-27,40.47614669799805,43.74505630493164
2023-10-28,40.47614669799805,43.64367614746094
2023-10-29,40.47614669799805,43.54229598999024
2023-10-30,41.136756896972656,43.45412803649902
2023-10-31,40.755977630615234,43.36621978759766
2023-11-01,42.30007553100586,43.31534996032715
2023-11-02,43.48036956787109,43.27579322814941
2023-11-03,44.97848892211914,43.2642798614502
2023-11-04,44.97848892211914,43.28636680603027
2023-11-05,44.97848892211914,43.308453750610354
2023-11-06,45.72405242919922,43.34545196533203
2023-11-07,45.92793273925781,43.385208740234376
2023-11-08,46.54656600952149,43.44625274658203
2023-11-09,46.92234420776367,43.540417251586916
2023-11-10,48.3065299987793,43.68669105529785
2023-11-11,48.3065299987793,43.821111907958986
2023-11-12,48.3065299987793,43.955532760620116
2023-11-13,48.59135818481445,44.09565017700195
2023-11-14,49.626747131347656,44.24424255371094
2023-11-15,48.85920333862305,44.38370025634766
2023-11-16,49.45085525512695,44.52385765075684
2023-11-17,49.26896667480469,44.6479647064209
2023-11-18,49.26896667480469,44.76387664794922
2023-11-19,49.26896667480469,44.87978858947754
2023-11-20,50.37931060791016,45.01790740966797
2023-11-21,49.914581298828125,45.12108673095703
2023-11-22,48.68730545043945,45.22500549316406
2023-11-23,48.68730545043945,45.31845031738281
2023-11-24,47.74785614013672,45.38017379760742
2023-11-25,47.74785614013672,45.42043006896973
2023-11-26,47.74785614013672,45.46068634033203
2023-11-27,48.21358489990234,45.510257186889646
2023-11-28,47.79282379150391,45.56118713378906
2023-11-29,48.11164474487305,45.607999572753904
2023-11-30,46.742454528808594,45.607280044555665
2023-12-01,46.73745346069336,45.60368217468262
2023-12-02,46.73745346069336,45.62974685668945
2023-12-03,46.73745346069336,45.65581153869629
2023-12-04,45.48319625854492,45.656791076660156
2023-12-05,46.54266357421875,45.666287384033204
2023-12-06,45.48019409179688,45.69764892578125
2023-12-07,46.57265090942383,45.78567909240723
2023-12-08,47.48219299316406,45.893798904418944
2023-12-09,47.48219299316406,46.01619026184082
2023-12-10,47.48219299316406,46.138581619262695
2023-12-11,46.603633880615234,46.243401794433595
2023-12-12,47.63311767578125,46.33707038879395
2023-12-13,48.06390380859375,46.42560302734375
2023-12-14,48.32576751708984,46.557030563354495
2023-12-15,48.86549377441406,46.728295516967776
2023-12-16,48.86549377441406,46.896082458496096
2023-12-17,48.86549377441406,47.063869400024416
2023-12-18,50.05190658569336,47.25538459777832
2023-12-19,49.57913589477539,47.424232177734375
2023-12-20,48.086891174316406,47.5708504486084
2023-12-21,48.965450286865234,47.70415794372558
2023-12-22,48.8055305480957,47.81066116333008
2023-12-23,48.8055305480957,47.88720199584961
2023-12-24,48.8055305480957,47.96374282836914
2023-12-25,48.8055305480957,48.04028366088867
2023-12-26,49.25429916381836,48.11088859558105
2023-12-27,49.39223098754883,48.180174560546874
2023-12-28,49.4971809387207,48.23918685913086
2023-12-29,49.4971809387207,48.29068359375
2023-12-30,49.4971809387207,48.31449661254883
2023-12-31,49.4971809387207,48.338309631347656
2024-01-01,49.4971809387207,48.36212265014648
2024-01-02,48.14385986328125,48.35317268371582
2024-01-03,47.54515838623047,48.31154090881348
2024-01-04,47.97394943237305,48.29383583068848
2024-01-05,49.072391510009766,48.286266555786135
2024-01-06,49.072391510009766,48.28233505249023
2024-01-07,49.072391510009766,48.27840354919434
2024-01-08,52.226810455322266,48.337560424804686
2024-01-09,53.11336898803711,48.392241592407224
2024-01-10,54.32276153564453,48.480405197143554
2024-01-11,54.79452133178711,48.60254951477051
2024-01-12,54.682579040527344,48.72245498657227
2024-01-13,54.682579040527344,48.86114944458008
2024-01-14,54.682579040527344,48.99984390258789
2024-01-15,54.682579040527344,49.1385383605957
2024-01-16,56.35374450683594,49.30134155273438
2024-01-17,56.0249137878418,49.465983352661134
2024-01-18,57.07837677001953,49.64531799316406
2024-01-19,59.461185455322266,49.899692611694334
2024-01-20,59.461185455322266,50.15416725158691
2024-01-21,59.461185455322266,50.40864189147949
2024-01-22,59.62411117553711,50.66637504577637
2024-01-23,59.84299850463867,50.95357109069824
2024-01-24,61.33124923706055,51.24934280395508
2024-01-25,61.58612060546875,51.571461334228516
2024-01-26,61.00041198730469,51.86001655578613
2024-01-27,61.00041198730469,52.130380935668946
2024-01-28,61.00041198730469,52.40074531555176
2024-01-29,62.433692932128906,52.699775314331056
2024-01-30,62.74253845214844,53.02255340576172
2024-01-31,61.49616622924805,53.29981437683105
2024-02-01,62.99541473388672,53.598444595336915
2024-02-02,66.12684631347656,53.95446617126465
2024-02-03,66.12684631347656,54.299693222045896
2024-02-04,66.12684631347656,54.64492027282715
2024-02-05,69.29725646972656,55.0535555267334
2024-02-06,68.18881225585938,55.41629364013672
2024-02-07,70.06385803222656,55.82598808288574
2024-02-08,69.60609436035156,56.256372146606445
2024-02-09,72.09686279296875,56.71900039672852
2024-02-10,72.09686279296875,57.18482704162598
2024-02-11,72.09686279296875,57.65065368652344
2024-02-12,72.2117919921875,58.11877891540527
2024-02-13,72.09185791015625,58.58450546264648
2024-02-14,73.86296844482422,59.0766788482666
2024-02-15,72.62158203125,59.541265869140624
2024-02-16,72.57660675048828,60.002854385375976
2024-02-17,72.57660675048828,60.46444290161133
2024-02-18,72.57660675048828,60.92603141784668
2024-02-19,72.57660675048828,61.38761993408203
2024-02-20,69.41719818115234,61.786020278930664
2024-02-21,67.43819427490234,62.17190696716309
2024-02-22,78.4986343383789,62.790976486206056
2024-02-23,78.77750396728516,63.4070475769043
2024-02-24,78.77750396728516,64.00114982604981
2024-02-25,78.77750396728516,64.59525207519532
2024-02-26,79.05237579345703,65.19485176086425
2024-02-27,78.66155242919922,65.72354660034179
2024-02-28,77.62408447265625,66.21376091003418
2024-02-29,79.07234954833984,66.70875267028809
2024-03-01,82.23775482177734,67.25761734008789
2024-03-02,82.23775482177734,67.80872085571289
2024-03-03,82.23775482177734,68.3598243713379
2024-03-04,85.19428253173828,68.97005844116211
2024-03-05,85.9249496459961,69.59490585327148
2024-03-06,88.65970611572266,70.24102508544922
2024-03-07,92.62689208984376,70.97306465148925
2024-03-08,87.48824310302734,71.58126197814941
2024-03-09,87.48824310302734,72.14180313110352
2024-03-10,87.48824310302734,72.70234428405762
2024-03-11,85.73503875732422,73.22782135009766
2024-03-12,91.87124633789062,73.87276405334472
2024-03-13,90.84671783447266,74.49283843994141
2024-03-14,87.90404510498047,75.02429435729981
2024-03-15,87.7970962524414,75.54851387023926
2024-03-16,87.7970962524414,76.084447555542
2024-03-17,87.7970962524414,76.62038124084472
2024-03-18,88.41482543945312,77.16866950988769
2024-03-19,89.3573989868164,77.70714363098145
2024-03-20,90.33094787597656,78.258911819458
2024-03-21,91.39346313476562,78.85685775756836
2024-03-22,94.24617004394533,79.48187286376952
2024-03-23,94.24617004394533,80.04425933837891
2024-03-24,94.24617004394533,80.60664581298828
2024-03-25,94.9588394165039,81.18328567504882
2024-03-26,92.51895141601562,81.64771957397461
2024-03-27,90.20899200439452,82.08812316894532
2024-03-28,90.31494903564452,82.49314498901367
2024-03-29,90.31494903564452,82.90732208251953
2024-03-30,90.31494903564452,83.27168380737305
2024-03-31,90.31494903564452,83.63604553222656
2024-04-01,90.32194519042967,84.00054718017579
2024-04-02,89.41136169433594,84.34453857421875
2024-04-03,88.92359161376953,84.68117324829102
2024-04-04,85.865966796875,84.92123321533204
2024-04-05,87.96802520751953,85.22816207885742
2024-04-06,87.96802520751953,85.53599044799805
2024-04-07,87.96802520751953,85.84381881713867
2024-04-08,87.09341430664062,86.13415496826173
2024-04-09,85.3152084350586,86.38892700195312
2024-04-10,86.99945831298828,86.74057220458984
2024-04-11,90.57483673095705,87.20330505371093
2024-04-12,88.14595031738281,87.39625137329102
2024-04-13,88.14595031738281,87.58362030029296
2024-04-14,88.14595031738281,87.77098922729492
2024-04-15,85.96192932128906,87.914677734375
2024-04-16,87.37528991699219,88.0811360168457
2024-04-17,83.99681854248047,88.18784133911133
2024-04-18,84.63252258300781,88.32801010131836
2024-04-19,76.16539001464844,88.26987091064453
2024-04-20,76.16539001464844,88.14842361450195
2024-04-21,76.16539001464844,88.02697631835937
2024-04-22,79.48188018798828,87.9718588256836
2024-04-23,82.38555908203125,87.91568435668945
2024-04-24,79.64080047607422,87.79000137329102
2024-04-25,82.59446716308594,87.66869659423828
2024-04-26,87.69515228271484,87.57006179809571
2024-04-27,87.69515228271484,87.57419998168945
2024-04-28,87.69515228271484,87.5783381652832
2024-04-29,87.7171401977539,87.58291610717774
2024-04-30,86.36276245117188,87.59547058105468
2024-05-01,83.0032730102539,87.41811111450195
2024-05-02,85.77801513671875,87.31673706054687
2024-05-03,88.74866485595703,87.33362945556641
2024-05-04,88.74866485595703,87.35266082763673
2024-05-05,88.74866485595703,87.37169219970703
2024-05-06,92.09813690185548,87.45771301269531
2024-05-07,90.51286315917967,87.49967376708985
2024-05-08,90.37093353271484,87.51994445800781
2024-05-09,88.7066879272461,87.4874592590332
2024-05-10,89.83716583251953,87.45633331298828
2024-05-11,89.83716583251953,87.36815322875977
2024-05-12,89.83716583251953,87.27997314453125
2024-05-13,90.3579330444336,87.20220840454101
2024-05-14,91.3144989013672,87.12932159423828
2024-05-15,94.58699798583984,87.17068252563476
2024-05-16,94.31613159179688,87.25282531738281
2024-05-17,92.43698120117188,87.29526596069336
2024-05-18,92.43698120117188,87.33770660400391
2024-05-19,92.43698120117188,87.38014724731445
2024-05-20,94.73695373535156,87.46858734130859
2024-05-21,95.34266662597656,87.56900177001953
2024-05-22,94.90687561035156,87.67891204833984
2024-05-23,103.75186157226562,87.97547744750976
2024-05-24,106.42063903808594,88.38657089233398
2024-05-25,106.42063903808594,88.7556231689453
2024-05-26,106.42063903808594,89.12467544555665
