Date,Close,SMA_50,SMA_100,SMA_200
2022-11-19,15.390510559082031,13.399441604614259,,
2022-11-20,15.390510559082031,13.464763164520264,,
2022-11-21,15.29862117767334,13.528246936798096,,
2022-11-22,16.018754959106445,13.598682308197022,,
2022-11-23,16.499177932739258,13.6656418800354,,
2022-11-24,16.499177932739258,13.731762447357177,,
2022-11-25,16.250478744506836,13.794487133026124,,
2022-11-26,16.250478744506836,13.878266506195068,,
2022-11-27,16.250478744506836,13.962045879364014,,
2022-11-28,15.808008193969728,14.036975841522217,,
2022-11-29,15.620233535766602,14.116260585784913,,
2022-11-30,16.907014846801758,14.222958927154542,,
2022-12-01,17.118816375732422,14.335611267089844,,
2022-12-02,16.860057830810547,14.433899459838868,,
2022-12-03,16.860057830810547,14.546830043792724,,
2022-12-04,16.860057830810547,14.659760627746582,,
2022-12-05,16.59431266784668,14.767376308441163,,
2022-12-06,15.971901893615724,14.84933967590332,,
2022-12-07,16.10477638244629,14.932382411956787,,
2022-12-08,17.15278434753418,15.03470733642578,,
2022-12-09,16.984941482543945,15.130818805694581,,
2022-12-10,16.984941482543945,15.221496849060058,,
2022-12-11,16.984941482543945,15.312174892425537,,
2022-12-12,17.51844024658203,15.413522911071777,,
2022-12-13,18.054933547973636,15.522943935394288,,
2022-12-14,17.65730857849121,15.611188373565675,,
2022-12-15,16.93598747253418,15.692297630310058,,
2022-12-16,16.555349349975586,15.760200862884522,,
2022-12-17,16.555349349975586,15.814959831237793,,
2022-12-18,16.555349349975586,15.869718799591064,,
2022-12-19,16.238645553588867,15.918143692016601,,
2022-12-20,16.069808959960938,15.969923782348634,14.280408325195312,
2022-12-21,16.485416412353516,16.0290970993042,14.30038655281067,
2022-12-22,15.32451343536377,16.07152463912964,14.322479267120361,
2022-12-23,15.191638946533203,16.10725955963135,14.343273181915283,
2022-12-24,15.191638946533203,16.128312072753907,14.366054735183717,
2022-12-25,15.191638946533203,16.149364585876466,14.386149501800537,
2022-12-26,15.191638946533203,16.170417098999025,14.406244268417359,
2022-12-27,14.107664108276367,16.166893634796143,14.415499286651611,
2022-12-28,14.022744178771973,16.155658931732177,14.42206729888916,
2022-12-29,14.58920669555664,16.172253704071046,14.436357488632202,
2022-12-30,14.600196838378906,16.149635620117188,14.449908590316772,
2022-12-31,14.600196838378906,16.11549144744873,14.47045129776001,
2023-01-01,14.600196838378906,16.081347274780274,14.491443462371826,
2023-01-02,14.600196838378906,16.047203102111816,14.512435626983642,
2023-01-03,14.30147933959961,16.007723693847655,14.530440616607667,
2023-01-04,14.73507022857666,15.969505023956298,14.55565806388855,
2023-01-05,14.2515287399292,15.936717433929443,14.57419228553772,
2023-01-06,14.844965934753418,15.920453014373779,14.595434780120849,
2023-01-07,14.844965934753418,15.909542121887206,14.62183108329773,
2023-01-08,14.844965934753418,15.898631229400635,14.649036417007446,
2023-01-09,15.613241195678713,15.903085842132569,14.683924503326416,
2023-01-10,15.893975257873535,15.914992923736571,14.721619930267334,
2023-01-11,15.98588752746582,15.91433557510376,14.75650894165039,
2023-01-12,16.495405197143555,15.914260120391846,14.789951000213623,
2023-01-13,16.883039474487305,15.921937351226807,14.826849899291993,
2023-01-14,16.883039474487305,15.934588565826417,14.86453784942627,
2023-01-15,16.883039474487305,15.947239780426026,14.912753143310546,
2023-01-16,16.883039474487305,15.959890995025635,14.960968437194824,
2023-01-17,17.685285568237305,15.997436542510986,15.017206192016602,
2023-01-18,17.3605899810791,16.032243671417238,15.074252128601074,
2023-01-19,16.749164581298828,16.029086666107176,15.12602279663086,
2023-01-20,17.82215118408203,16.043153362274168,15.189382314682007,
2023-01-21,17.82215118408203,16.0623952293396,15.248147344589233,
2023-01-22,17.82215118408203,16.08163709640503,15.314233570098876,
2023-01-23,19.17487525939941,16.127933444976808,15.393847036361695,
2023-01-24,19.246801376342773,16.18098321914673,15.474179763793945,
2023-01-25,19.30475234985352,16.247640228271486,15.548489952087403,
2023-01-26,19.78329467773437,16.321210594177245,15.626796503067016,
2023-01-27,20.345762252807617,16.385070152282715,15.709888744354249,
2023-01-28,20.345762252807617,16.452286567687988,15.791552686691285,
2023-01-29,20.345762252807617,16.51950298309326,15.87049991607666,
2023-01-30,19.143903732299805,16.562682228088377,15.937428560256958,
2023-01-31,19.5185489654541,16.60268440246582,16.0081036567688,
2023-02-01,20.923219680786133,16.66005012512207,16.09149703025818,
2023-02-02,21.68849372863769,16.740673828125,16.175931100845336,
2023-02-03,21.08007049560547,16.823555488586425,16.257926559448244,
2023-02-04,21.08007049560547,16.914049911499024,16.337125387191772,
2023-02-05,21.08007049560547,17.00454433441162,16.409752082824706,
2023-02-06,21.0690860748291,17.09481906890869,16.482268934249877,
2023-02-07,22.15205764770508,17.213087310791014,16.56561550140381,
2023-02-08,22.18402671813965,17.33537166595459,16.65264772415161,
2023-02-09,22.315902709960938,17.451981391906738,16.74053924560547,
2023-02-10,21.24491500854492,17.57038942337036,16.82095703125,
2023-02-11,21.24491500854492,17.691454944610594,16.89935725212097,
2023-02-12,21.24491500854492,17.81252046585083,16.97041626930237,
2023-02-13,21.76741981506348,17.944036083221434,17.04670033454895,
2023-02-14,22.949302673339844,18.099189357757567,17.134803228378296,
2023-02-15,22.742504119873047,18.271886157989503,17.219389896392823,
2023-02-16,21.98121833801269,18.431055641174318,17.293357286453247,
2023-02-17,21.36780166625977,18.566627540588378,17.369440622329712,
2023-02-18,21.36780166625977,18.701979637145996,17.425807628631592,
2023-02-19,21.36780166625977,18.837331733703614,17.476411590576173,
2023-02-20,21.36780166625977,18.972683830261232,17.52701555252075,
2023-02-21,20.63549041748047,19.09338970184326,17.57029640197754,
2023-02-22,20.734397888183597,19.222048072814943,17.614885883331297,
2023-02-23,23.641645431518555,19.40017957687378,17.68484230041504,
2023-02-24,23.26400756835937,19.58042915344238,17.758573293685913,
2023-02-25,23.26400756835937,19.7488099861145,17.83463150024414,
2023-02-26,23.26400756835937,19.917190818786622,17.913366470336914,
2023-02-27,23.478803634643555,20.089867572784424,17.994249401092528,
2023-02-28,23.19407081604004,20.24148416519165,18.07228500366211,
2023-03-01,22.67656517028809,20.37713596343994,18.14606444358826,
2023-03-02,23.29197883605957,20.523257789611815,18.218796682357787,
2023-03-03,23.867435455322266,20.67069839477539,18.29247925758362,
2023-03-04,23.867435455322266,20.81038631439209,18.36616183280945,
2023-03-05,23.867435455322266,20.950074234008788,18.442331399917602,
2023-03-06,23.531753540039062,21.083048515319824,18.515144147872924,
2023-03-07,23.26995849609375,21.21078689575195,18.585338945388795,
2023-03-08,24.16226577758789,21.340326499938964,18.668881521224975,
2023-03-09,23.417844772338867,21.46147159576416,18.746857633590697,
2023-03-10,22.947208404541016,21.585432472229005,18.807259569168092,
2023-03-11,22.947208404541016,21.687933616638183,18.865543489456176,
2023-03-12,22.947208404541016,21.790434761047365,18.926414995193483,
2023-03-13,22.948204040527344,21.89295581817627,18.98729645729065,
2023-03-14,24.04435539245605,21.990345420837404,19.059139432907106,
2023-03-15,24.209228515625,22.089593963623045,19.13528859138489,
2023-03-16,25.521211624145508,22.213923149108886,19.230781688690186,
2023-03-17,25.70506858825684,22.332358627319337,19.32678461074829,
2023-03-18,25.70506858825684,22.43954475402832,19.412307453155517,
2023-03-19,25.70506858825684,22.546730880737304,19.499508724212646,
2023-03-20,25.87993431091309,22.657414321899413,19.58845865249634,
2023-03-21,26.17870330810547,22.798110313415528,19.680396270751952,
2023-03-22,26.447492599487305,22.936689186096192,19.769686794281007,
2023-03-23,27.16993522644043,23.06162349700928,19.860836811065674,
2023-03-24,26.75825500488281,23.16301872253418,19.95184627532959,
2023-03-25,26.75825500488281,23.276582412719726,20.050068950653078,
2023-03-26,26.75825500488281,23.390146102905273,20.15209800720215,
2023-03-27,26.510448455810547,23.498753662109376,20.2516489982605,
2023-03-28,26.38953971862793,23.605162734985353,20.34999090194702,
2023-03-29,26.96309280395508,23.70138343811035,20.457235374450683,
2023-03-30,27.361785888671875,23.804938621520996,20.570155143737793,17.42528173446655
2023-03-31,27.75547981262207,23.91373016357422,20.68285577774048,17.491621165275575
2023-04-01,27.75547981262207,24.043941459655763,20.80716544151306,17.56482235431671
2023-04-02,27.75547981262207,24.174152755737303,20.93280385017395,17.638038516044617
2023-04-03,27.943336486816406,24.308121185302735,21.06032082557678,17.71318778038025
2023-04-04,27.43172836303711,24.421407356262208,21.18272171974182,17.78443561077118
2023-04-05,26.86017417907715,24.499624786376952,21.29940707206726,17.85282567024231
2023-04-06,27.01605224609375,24.585095748901367,21.428490953445433,17.92199512004852
2023-04-07,27.01605224609375,24.68579242706299,21.55842403411865,17.990245666503906
2023-04-08,27.01605224609375,24.798757438659667,21.682692489624024,18.059524989128114
2023-04-09,27.01605224609375,24.91172245025635,21.806851043701172,18.128379817008973
2023-04-10,27.557636260986328,25.03551914215088,21.936425437927245,18.203438367843628
2023-04-11,27.14794921875,25.151122093200684,22.061902961730958,18.276673212051392
2023-04-12,26.47447395324707,25.267901763916015,22.18064573287964,18.34654067993164
2023-04-13,26.442495346069336,25.38206371307373,22.302055892944335,18.416248254776
2023-04-14,26.737266540527344,25.443976135253905,22.422077856063844,18.488867959976197
2023-04-15,26.737266540527344,25.513441314697264,22.546935234069824,18.56056375980377
2023-04-16,26.737266540527344,25.582906494140627,22.665858240127562,18.63064651012421
2023-04-17,26.9810791015625,25.657247924804686,22.787219371795654,18.704525227546693
2023-04-18,27.645566940307617,25.74058319091797,22.915225381851197,18.782130899429323
2023-04-19,27.909358978271484,25.834888954162597,23.038186559677126,18.86105553150177
2023-04-20,27.0830020904541,25.923017692565917,23.15007682800293,18.93584837913513
2023-04-21,27.09798812866211,25.99913787841797,23.261197834014894,19.00885338783264
2023-04-22,27.09798812866211,26.063748931884767,23.36722366333008,19.07858733177185
2023-04-23,27.09798812866211,26.128359985351562,23.469373149871828,19.14811152458191
2023-04-24,27.02104759216309,26.191432228088377,23.570753231048585,19.217645540237427
2023-04-25,26.220666885375977,26.245210494995117,23.664129505157472,19.288441324234007
2023-04-26,26.93511390686035,26.318513603210448,23.7646502494812,19.362809343338014
2023-04-27,27.204910278320312,26.3793664932251,23.85984649658203,19.438526344299316
2023-04-28,27.727500915527344,26.465559616088868,23.963515605926514,19.518883867263796
2023-04-29,27.727500915527344,26.561165466308594,24.073298969268798,19.59966088294983
2023-04-30,27.727500915527344,26.65677131652832,24.172352466583252,19.680867390632628
2023-05-01,28.88759994506836,26.775579147338867,24.283006954193116,19.765577149391174
2023-05-02,28.188146591186523,26.88037799835205,24.38666690826416,19.85045023918152
2023-05-03,27.78046226501465,26.95510013580322,24.472722778320314,19.933284907341005
2023-05-04,27.540645599365234,27.021728477478028,24.555661220550537,20.01492049217224
2023-05-05,28.657777786254883,27.084459800720214,24.649191474914552,20.098840713500977
2023-05-06,28.657777786254883,27.143513984680176,24.737936305999757,20.182366404533386
2023-05-07,28.657777786254883,27.202568168640138,24.82105646133423,20.265472602844238
2023-05-08,29.1284122467041,27.271035041809082,24.908882961273193,20.350217823982238
2023-05-09,28.548864364624023,27.3244136428833,24.99091398239136,20.430706949234008
2023-05-10,28.862621307373047,27.37809200286865,25.08810115814209,20.512764859199525
2023-05-11,28.555856704711918,27.420259284973145,25.17847423553467,20.593288946151734
2023-05-12,28.318044662475582,27.443221473693846,25.252422485351563,20.67195975780487
2023-05-13,28.318044662475582,27.474417266845702,25.31871799468994,20.74732454776764
2023-05-14,28.318044662475582,27.505613059997557,25.391097736358642,20.82451214790344
2023-05-15,28.930564880371094,27.549059257507324,25.4696026802063,20.903364033699035
2023-05-16,29.19036674499512,27.602657623291016,25.550705642700194,20.980228862762452
2023-05-17,30.154617309570312,27.677959175109862,25.64156095504761,21.06191494464874
2023-05-18,31.653453826904297,27.771766395568847,25.7365749168396,21.151095209121703
2023-05-19,31.239776611328125,27.84932621002197,25.827132415771484,21.239890069961547
2023-05-20,31.239776611328125,27.919012145996092,25.916371154785157,21.32845520019531
2023-05-21,31.239776611328125,27.988698081970213,26.016319770812988,21.418638401031494
2023-05-22,31.1518497467041,28.056625480651856,26.11538911819458,21.507373185157775
2023-05-23,30.66422271728516,28.11104320526123,26.209582195281982,21.589999232292175
2023-05-24,30.514339447021484,28.17269542694092,26.297051391601563,21.671875863075257
2023-05-25,37.9505729675293,28.39450340270996,26.447064094543457,21.790933661460876
2023-05-26,38.91582489013672,28.63249885559082,26.608797302246092,21.914093599319457
2023-05-27,38.91582489013672,28.87049430847168,26.778143367767335,22.03575032711029
2023-05-28,38.91582489013672,29.10848976135254,26.953623600006104,22.161532111167908
2023-05-29,38.91582489013672,29.346485214233397,27.129103832244873,22.277455730438234
2023-05-30,40.07991790771485,29.596930847167968,27.316224994659425,22.3963182926178
2023-05-31,37.8046875,29.810065612792968,27.480593852996826,22.50380470275879
2023-06-01,39.73918914794922,30.075359916687013,27.671630840301514,22.620963621139527
2023-06-02,39.296531677246094,30.332440643310548,27.857252178192137,22.73606903076172
2023-06-03,39.296531677246094,30.583625946044922,28.013801040649415,22.849321670532227
2023-06-04,39.296531677246094,30.834811248779296,28.174126281738282,22.966349787712097
2023-06-05,39.14065170288086,31.082878952026366,28.332892723083496,23.08376211166382
2023-06-06,38.62405776977539,31.315738525390625,28.486493225097657,23.199929847717286
2023-06-07,37.44983673095703,31.511823921203614,28.62620355606079,23.31022647857666
2023-06-08,38.48414611816406,31.723319664001465,28.77910430908203,23.42569465637207
2023-06-09,38.74396896362305,31.956539001464844,28.93977834701538,23.542921395301818
2023-06-10,38.74396896362305,32.18945861816406,29.094298248291015,23.6565474653244
2023-06-11,38.74396896362305,32.42237823486328,29.243063583374024,23.76777142047882
2023-06-12,39.45549774169922,32.66952842712402,29.398944206237793,23.88255301952362
2023-06-13,40.99446105957031,32.948996696472165,29.570214462280273,24.006272931098938
2023-06-14,42.96813583374024,33.28394607543945,29.764578285217286,24.139861216545103
2023-06-15,42.62437057495117,33.59773120880127,29.95812240600586,24.271730675697327
2023-06-16,42.66333770751953,33.906899757385254,30.143133125305177,24.406007323265076
2023-06-17,42.66333770751953,34.2056164932251,30.33558805465698,24.54122284412384
2023-06-18,42.66333770751953,34.50433322906494,30.532749347686767,24.670004458427428
2023-06-19,42.66333770751953,34.80304996490479,30.729910640716554,24.797727065086363
2023-06-20,43.778587341308594,35.10086971282959,30.93822443008423,24.932319712638854
2023-06-21,43.0161018371582,35.397428817749024,31.13890340805054,25.063099932670593
2023-06-22,42.9961166381836,35.7017419052124,31.32842102050781,25.19378022670746
2023-06-23,42.1806640625,35.994542274475094,31.50813537597656,25.321711983680725
2023-06-24,42.1806640625,36.265,31.674729900360106,25.452755794525146
2023-06-25,42.1806640625,36.5354577255249,31.839485855102538,25.583135232925414
2023-06-26,40.6047248840332,36.77439666748047,31.988482418060304,25.70039493560791
2023-06-27,41.84788131713867,37.02878604888916,32.14991054534912,25.824709634780884
2023-06-28,41.08939743041992,37.27959671020508,32.30200517654419,25.945231914520264
2023-06-29,40.79459381103516,37.51823616027832,32.44816408157349,26.06428017616272
2023-06-30,42.27359771728516,37.79259098052979,32.60642513275147,26.188055963516234
2023-07-01,42.27359771728516,38.071702041625976,32.75746175765991,26.309149284362793
2023-07-02,42.27359771728516,38.35081310272217,32.91261518478394,26.432230730056762
2023-07-03,42.384521484375,38.63214263916016,33.068877849578854,26.559473400115966
2023-07-04,42.384521484375,38.90122177124024,33.22514051437378,26.688619260787963
2023-07-05,42.28859329223633,39.16318630218506,33.38292196273804,26.81728548049927
2023-07-06,42.0747299194336,39.40158855438232,33.539773864746095,26.944882383346556
2023-07-07,42.47446060180664,39.61800868988037,33.69488754272461,27.076061458587645
2023-07-08,42.47446060180664,39.84270236968994,33.84601428985596,27.208084716796876
2023-07-09,42.47446060180664,40.067396049499514,33.9932040977478,27.33802993774414
2023-07-10,42.15167999267578,40.28563411712646,34.13716609954834,27.4721657705307
2023-07-11,42.37653350830078,40.5101277923584,34.283376636505125,27.60809024333954
2023-07-12,43.87252426147461,40.77429382324219,34.44266851425171,27.751494669914244
2023-07-13,45.94613265991211,41.0829296875,34.62781255722046,27.90526713848114
2023-07-14,45.4384765625,41.23268775939941,34.813595581054685,28.056501326560973
2023-07-15,45.4384765625,41.36314079284668,34.99781982421875,28.213155388832092
2023-07-16,45.4384765625,41.493593826293946,35.18204406738281,28.37023405075073
2023-07-17,46.429813385009766,41.643873596191405,35.37618167877197,28.529437084197998
2023-07-18,47.46210861206055,41.814799270629884,35.580642242431644,28.693746643066405
2023-07-19,47.04539489746094,41.954108810424806,35.775519828796384,28.855972633361816
2023-07-20,45.489444732666016,42.107803955078126,35.95893478393555,29.010418872833252
2023-07-21,44.27924728393555,42.198605117797854,36.13698251724243,29.158814125061035
2023-07-22,44.27924728393555,42.29825942993164,36.31535003662109,29.308702964782714
2023-07-23,44.27924728393555,42.39791374206543,36.49076984405517,29.456423850059508
2023-07-24,44.58204650878906,42.50362403869629,36.669217643737795,29.608076438903808
2023-07-25,45.64833068847656,42.6337776184082,36.85832828521728,29.762093262672423
2023-07-26,45.42148208618164,42.76972610473633,37.042732315063475,29.914975843429566
2023-07-27,45.86919021606445,42.93811317443848,37.22496854782104,30.07009696483612
2023-07-28,46.71860885620117,43.102802429199215,37.41306104660034,30.22562380313873
2023-07-29,46.71860885620117,43.26229522705078,37.60941711425781,30.37974697113037
2023-07-30,46.71860885620117,43.42178802490234,37.805623321533204,30.53341057777405
2023-07-31,46.697635650634766,43.58086135864258,38.00161979675293,30.684421730041503
2023-08-01,46.47578048706055,43.721267013549806,38.19539772033691,30.83238543510437
2023-08-02,44.2392807006836,43.78616340637207,38.36758005142212,30.96916664123535
2023-08-03,44.48511505126953,43.816502990722654,38.55022453308106,31.107177019119263
2023-08-04,44.65000534057617,43.857015686035155,38.727373447418216,31.246011848449708
2023-08-05,44.65000534057617,43.89674903869629,38.90182439804077,31.3808354473114
2023-08-06,44.65000534057617,43.93648239135742,39.07104944229126,31.517282524108886
2023-08-07,45.386512756347656,43.99094589233398,39.24763956069946,31.66046926498413
2023-08-08,44.634010314941406,44.03035934448242,39.4167046546936,31.794528560638426
2023-08-09,42.525428771972656,44.0052961730957,39.55308294296265,31.91804494857788
2023-08-10,42.35954284667969,43.99216499328613,39.69479690551758,32.04073190689087
2023-08-11,40.82756805419922,43.948794021606446,39.82526796340942,32.14899537086487
2023-08-12,40.82756805419922,43.921732101440426,39.95813718795776,32.256899204254154
2023-08-13,40.82756805419922,43.894670181274414,40.079835090637204,32.36451328277588
2023-08-14,43.7236213684082,43.92552932739258,40.23049352645874,32.48421491622925
2023-08-15,43.91049957275391,43.99164482116699,40.38302074432373,32.602038602828976
2023-08-16,43.45680618286133,44.02382331848145,40.526304683685304,32.717593822479245
2023-08-17,43.314903259277344,44.06833343505859,40.67396507263184,32.832439527511596
2023-08-18,43.26993179321289,44.11784019470215,40.81803817749024,32.95306966781616
2023-08-19,43.26993179321289,44.1377668762207,40.965178928375245,33.07182658195496
2023-08-20,43.26993179321289,44.15769355773926,41.11469779968262,33.18356014251709
2023-08-21,46.93546676635742,44.2509309387207,41.300872020721435,33.30979500770569
2023-08-22,45.63733673095703,44.315987243652344,41.47406494140625,33.43258133888244
2023-08-23,47.08437347412109,44.409984283447265,41.65560302734375,33.562602853775026
2023-08-24,47.1313362121582,44.5068391418457,41.83501272201538,33.692859182357786
2023-08-25,45.98711013793945,44.58508674621582,41.993337650299075,33.81744930267334
2023-08-26,45.98711013793945,44.65533973693848,42.13667421340942,33.93662456512451
2023-08-27,45.98711013793945,44.72559272766113,42.284147548675534,34.05563998222351
2023-08-28,46.80355453491211,44.81217460632324,42.43978532791138,34.17807824134827
2023-08-29,48.75124740600586,44.94416595458984,42.614900035858156,34.31560990333557
2023-08-30,49.230918884277344,45.081253662109376,42.79569072723389,34.45553992271423
2023-08-31,49.32186126708984,45.19024040222168,42.98226711273193,34.59592465400696
2023-09-01,48.47643661499024,45.240846481323246,43.16188808441162,34.72946973800659
2023-09-02,48.47643661499024,45.301605682373044,43.26714672088623,34.85710540771484
2023-09-03,48.47643661499024,45.36236488342285,43.36275283813477,34.98577507019043
2023-09-04,48.47643661499024,45.423124084472654,43.458358955383304,35.118251161575316
2023-09-05,48.515411376953125,45.464836044311525,43.55435482025146,35.253989210128786
2023-09-06,47.03328323364258,45.45625953674316,43.635529403686526,35.3823166179657
2023-09-07,46.21376419067383,45.439626922607424,43.696867866516115,35.50654643058777
2023-09-08,45.5451545715332,45.44074111938477,43.77427253723145,35.627433195114136
2023-09-09,45.5451545715332,45.46605926513672,43.83233219146729,35.7519815158844
2023-09-10,45.5451545715332,45.491377410888674,43.894818420410154,35.87603529930115
2023-09-11,45.1513900756836,45.50882026672363,43.95336700439453,35.983584022521974
2023-09-12,44.84356689453125,45.51405067443848,44.00883735656738,36.09148181915283
2023-09-13,45.45820617675781,45.5102481842041,44.07201290130615,36.20245281219482
2023-09-14,45.55415725708008,45.51290168762207,44.1413138961792,36.31390356063843
2023-09-15,43.874141693115234,45.47300071716309,44.20555694580078,36.41588025093078
2023-09-16,43.874141693115234,45.416111373901366,44.259456901550294,36.51928060531616
2023-09-17,43.874141693115234,45.35922203063965,44.310758628845214,36.6252684879303
2023-09-18,43.94009399414063,45.30365173339844,44.36271987915039,36.7285090637207
2023-09-19,43.49436569213867,45.23958633422851,44.41022384643555,36.82664371490478
2023-09-20,42.21411895751953,45.154353103637696,44.43781005859375,36.91837713241577
2023-09-21,40.99283981323242,45.08942428588867,44.43779384613037,37.00400415420532
2023-09-22,41.585487365722656,45.03143173217774,44.423967361450195,37.09427282333374
2023-09-23,41.585487365722656,44.970141372680665,44.41357852935791,37.18585046768189
2023-09-24,41.585487365722656,44.90885101318359,44.40280002593994,37.27296657562256
2023-09-25,42.19712829589844,44.859793472290036,44.39813793182373,37.36686299324035
2023-09-26,41.88631820678711,44.78978958129883,44.39036773681641,37.46155854225159
2023-09-27,42.44298553466797,44.74596908569336,44.38816421508789,37.55903742790222
2023-09-28,43.06361389160156,44.75673278808594,44.38101448059082,37.65961945533753
2023-09-29,43.47336959838867,44.779009323120114,44.38558715820312,37.76224528312683
2023-09-30,43.47336959838867,44.83192535400391,44.39035968780517,37.859390354156496
2023-10-01,43.47336959838867,44.88484138488769,44.40328674316406,37.95571105957031
2023-10-02,44.755615234375,44.96340232849121,44.42903625488281,38.05188307762146
2023-10-03,43.49136734008789,44.95875724792481,44.442143287658695,38.140814571380616
2023-10-04,44.01506423950195,44.960848541259764,44.47624668121338,38.23236454963684
2023-10-05,44.66168212890625,44.98494606018066,44.504384689331054,38.32714761734009
2023-10-06,45.73504257202149,45.033348846435544,44.55084114074707,38.42642315864563
2023-10-07,45.73504257202149,45.08265106201172,44.60024562835693,38.52420485496521
2023-10-08,45.73504257202149,45.13195327758789,44.634860076904296,38.62064260482788
2023-10-09,45.2463264465332,45.171481170654296,44.66458736419678,38.711024560928344
2023-10-10,45.77102279663086,45.14819229125977,44.69956161499024,38.80608839988709
2023-10-11,46.7784309387207,45.17101417541504,44.74350070953369,38.90618927955627
2023-10-12,46.9173469543457,45.16767364501953,44.788828964233396,39.00698473930359
2023-10-13,45.43421936035156,45.133731307983396,44.82028522491455,39.1016035938263
2023-10-14,45.43421936035156,45.12267349243164,44.85388011932373,39.196826992034914
2023-10-15,45.43421936035156,45.111615676879886,44.88347770690918,39.289182624816895
2023-10-16,46.067848205566406,45.11323043823242,44.91941158294678,39.38271293640137
2023-10-17,43.91211700439453,45.05540168762207,44.93378814697266,39.463496122360226
2023-10-18,42.171142578125,44.92379959106445,44.93398277282715,39.535574436187744
2023-10-19,42.076202392578125,44.780705261230466,44.93097946166992,39.60717804908752
2023-10-20,41.36262512207031,44.62152053833008,44.90588047027588,39.67427449226379
2023-10-21,41.36262512207031,44.47924430847168,44.86004539489746,39.74392897605896
2023-10-22,41.36262512207031,44.33696807861328,44.819286880493166,39.816441230773925
2023-10-23,42.94968795776367,44.22643310546875,44.7943989944458,39.896109409332276
2023-10-24,43.63727188110352,44.129649810791015,44.776386947631835,39.97921550750733
2023-10-25,41.754390716552734,43.994429397583005,44.729632720947265,40.05290719985962
2023-10-26,40.30224609375,43.859808654785155,44.65803409576416,40.1193381690979
2023-10-27,40.47614669799805,43.74505630493164,44.592341613769534,40.18393072128296
2023-10-28,40.47614669799805,43.64367614746094,44.54220863342285,40.250571708679196
2023-10-29,40.47614669799805,43.54229598999024,44.50417762756348,40.320580072402954
2023-10-30,41.136756896972656,43.45412803649902,44.472752723693844,40.39405138015747
2023-10-31,40.755977630615234,43.36621978759766,44.437520027160645,40.46414493560791
2023-11-01,42.30007553100586,43.31534996032715,44.41470031738281,40.5419589805603
2023-11-02,43.48036956787109,43.27579322814941,44.393020706176756,40.62567449569702
2023-11-03,44.97848892211914,43.2642798614502,44.388590774536134,40.71566154479981
2023-11-04,44.97848892211914,43.28636680603027,44.37968376159668,40.802326154708865
2023-11-05,44.97848892211914,43.308453750610354,44.36228256225586,40.8876718044281
